doc_id,business_id,business_name,text,original_text,source,tags
insp_1325,50138197,EXPRESS FORDHAM FRIED SEAFOOD,personal cleanliness is inadequate outer garment soiled with possible contaminant effective hair restraint not worn where required jewelry worn on hands or arms fingernail polish worn or fingernails not kept clean and trimmed,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,violation,contamination
insp_1326,50145218,CAFE PRI,personal cleanliness is inadequate outer garment soiled with possible contaminant effective hair restraint not worn where required jewelry worn on hands or arms fingernail polish worn or fingernails not kept clean and trimmed,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,violation,contamination
insp_1327,50126777,TANG MUSIC LOUNGE,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_1328,50084632,E&C DELI & RESTAURANT LLC.,failure to display required signage about plastic straw availability,Failure to display required signage about plastic straw availability,violation,contamination
insp_1329,50103255,HUSH,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_1330,50105729,PAUL'S,antisiphonage or backflow prevention device not provided where required equipment or floor not properly drained sewage disposal system in disrepair or not functioning properly condensation or liquid waste improperly disposed of,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,violation,
insp_1331,41692108,RUNNER & STONE,filth flies or foodrefusesewage associated with frsa flies or other nuisance pests in establishments food andor nonfood areas frsa flies include house flies blow flies bottle flies flesh flies drain flies phorid flies and fruit flies,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",violation,pests
insp_1332,50035069,OSO,garbage receptacle not pest or water resistant with tightfitting lids and covered except while in active use garbage receptacle and cover not cleaned after emptying and prior to reuse garbage refuse and other solid and liquid waste not collected stored removed and disposed of so as to prevent a nuisance,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",violation,"pests,contamination"
insp_1333,50070957,PAPA JOHN'S PIZZA,live roaches in facilitys food or nonfood area,Live roaches in facility's food or non-food area.,violation,pests
insp_1334,50080503,SAYORI,cold tcs food item held above 41 f smoked or processed fish held above 38 f intact raw eggs held above 45 f or reduced oxygen packaged rop tcs foods held above required temperatures except during active necessary preparation,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,violation,"pests,temperature,contamination"
insp_1335,50135324,B2J TASTY POT,food supplies or equipment not protected from potential source of contamination during storage preparation transportation display service or from customers refillable reusable container condiments not in singleservice containers or dispensed directly by the vendor,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",violation,"pests,contamination"
insp_1336,50173671,LA GRAN URUGUAYA BAKERY,antisiphonage or backflow prevention device not provided where required equipment or floor not properly drained sewage disposal system in disrepair or not functioning properly condensation or liquid waste improperly disposed of,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,violation,
