"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50115619","BURGER KING","Brooklyn","6413","14 AVENUE","11219","7182368074","Hamburgers","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","10E","Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment","Not Critical","5","A","2025-11-20T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.625103691743","-73.998832823581","311","43","019400","3424661","3057480003","BK30","POINT (-73.998832823581 40.625103691743)"
"50144710","SUNDAY BAKERY","Brooklyn","6308","18 AVENUE","11204","3476279188","Other","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.","Critical","24","N",,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.620176294282","-73.989128773447","311","43","024800","3133112","3055390048","BK28","POINT (-73.989128773447 40.620176294282)"
"50090233","CHAIKHANA 7:40","Queens","63-52","BOOTH STREET","11374","7182750777","Jewish/Kosher","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","20",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.728846734493","-73.863818604788","406","30","069300","4072416","4030930030","QN18","POINT (-73.863818604788 40.728846734493)"
"50137183","ZEBRA BISTRO","Queens","35-30","FARRINGTON STREET","11354","9296147203","Chinese/Japanese","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","12","A","2025-11-20T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.764019337695","-73.831614295946","407","20","086900","4311684","4049580041","QN22","POINT (-73.831614295946 40.764019337695)"
"50014149","HANCO'S","Brooklyn","147","MONTAGUE STREET","11201","6468296887","Southeast Asian","2025-11-20T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","65",,,"2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.694573857947","-73.993501691853","302","33","000502","3339099","3002430013","BK09","POINT (-73.993501691853 40.694573857947)"
"41227024","CHEBURECHNAYA","Queens","92-09","63 DRIVE","11374","3473373435","Eastern European","2025-11-20T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","06B","Tobacco or electronic cigarette use, eating, or drinking from open container in food preparation, food storage or dishwashing area.","Critical","54",,,"2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.727510270587","-73.864019784125","406","30","069300","4072456","4030940042","QN18","POINT (-73.864019784125 40.727510270587)"
"50079130","WARUDE","Brooklyn","385","TOMPKINS AVENUE","11216","6464184055","Japanese","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","02H","After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.","Critical","36",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.684396521698","-73.944113012672","303","36","026700","3052048","3018300003","BK75","POINT (-73.944113012672 40.684396521698)"
"50117261","R-1 HOT PIZZA","Brooklyn","972","FLATBUSH AVENUE","11226","3472840034","Pizza","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","06A","Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.","Critical","23",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.647658166584","-73.958158380277","314","40","051002","3117182","3051020061","BK42","POINT (-73.958158380277 40.647658166584)"
"50146979","SHAHI KITCHEN","Queens","167-16","HILLSIDE AVENUE","11432","9297335811","Bangladeshi","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","21",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.709806113759","-73.795378787298","412","24","046000","4210084","4098180075","QN61","POINT (-73.795378787298 40.709806113759)"
"41116575","GENEROSO BAKERY","Brooklyn","5812","5 AVENUE","11220","7184920895","Bakery Products/Desserts","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.","Critical","50",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.640492696091","-74.015122757887","307","38","007400","3016008","3008550041","BK32","POINT (-74.015122757887 40.640492696091)"
"50176340","ARIANAS CUCINA","Staten Island","6451","AMBOY ROAD","10309","6465499741","American","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","20-01","Food allergy information poster not conspicuously posted where food is being prepared or processed by food workers.","Not Critical",,,,"2025-11-27T06:00:13.000","Administrative Miscellaneous / Initial Inspection","40.521092081146","-74.217281076055","503","51","022600","5087075","5075400001","SI11","POINT (-74.217281076055 40.521092081146)"
"50146999","UPTOWN WINGZ","Manhattan","1461","AMSTERDAM AVENUE","10027","6465526036","Other","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","24","Z","2025-11-20T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.817030319366","-73.953582415541","109","09","021303","1059639","1019700069","MN06","POINT (-73.953582415541 40.817030319366)"
"50083250","THE GOAT","Queens","43-17","QUEENS BOULEVARD","11104","3478088759","American","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical","26",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.743456019748","-73.921233875405","402","26","018300","4001938","4001620043","QN31","POINT (-73.921233875405 40.743456019748)"
"50119684","SYLLA'S RESTAURANT","Manhattan","1664","PARK AVENUE","10035","6464578606","African","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","19","Z","2025-11-20T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.800216511572","-73.942563411801","111","09","018400","1051688","1016230035","MN34","POINT (-73.942563411801 40.800216511572)"
"50088595","MILKCRATE","Brooklyn","1278","49 STREET","11219","3472320256","Coffee/Tea","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","13","A","2025-11-20T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.635399150687","-73.992768870768","312","44","022000","3137725","3056410037","BK88","POINT (-73.992768870768 40.635399150687)"
"41227024","CHEBURECHNAYA","Queens","92-09","63 DRIVE","11374","3473373435","Eastern European","2025-11-20T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","54",,,"2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.727510270587","-73.864019784125","406","30","069300","4072456","4030940042","QN18","POINT (-73.864019784125 40.727510270587)"
"50108645","LAS MARGARITAS EXPRESS","Brooklyn","7302","3 AVENUE","11209","3477516771","Mexican","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","13","A","2025-11-20T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.632719965457","-74.027287676331","310","47","006600","3147817","3059170038","BK31","POINT (-74.027287676331 40.632719965457)"
"50002549","BALABOOSTA","Manhattan","611","HUDSON STREET","10014","6365285545","Mediterranean","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","26",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.737636571321","-74.005683393777","102","03","007900","1011424","1006250015","MN23","POINT (-74.005683393777 40.737636571321)"
"50079130","WARUDE","Brooklyn","385","TOMPKINS AVENUE","11216","6464184055","Japanese","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","09C","Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.","Not Critical","36",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.684396521698","-73.944113012672","303","36","026700","3052048","3018300003","BK75","POINT (-73.944113012672 40.684396521698)"
"50064444","CROWN FRIED CHICKEN","Brooklyn","818","NOSTRAND AVENUE","11216","3474353450","Chicken","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","05D","No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.","Critical","21","Z","2025-11-20T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.670639869017","-73.950440309249","308","35","031702","3032632","3012610033","BK61","POINT (-73.950440309249 40.670639869017)"
"50151286","KUNG FU TEA","Manhattan","234","CANAL STREET","10013","9174029047","Coffee/Tea","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","23",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.717841460149","-73.999736657748","101","01","002900","1079010","1001980027","MN27","POINT (-73.999736657748 40.717841460149)"
"50131548","SPICY VILLAGE","Manhattan","68","FORSYTH STREET","10002","2126258299","Chinese","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","29","N",,"2025-11-27T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.717089210174","-73.993506702956","103","01","001600","1003948","1003060004","MN27","POINT (-73.993506702956 40.717089210174)"
"50149498","NO MORE CAFE","Manhattan","352","EAST   13 STREET","10003","9293328114","Coffee/Tea","2025-11-20T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","9","A","2025-11-20T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.731122299389","-73.984210736126","103","02","004000","1006489","1004540035","MN22","POINT (-73.984210736126 40.731122299389)"
